Data from 2GT38_Units14_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 8.500000E-2
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
13:45:01.570	1656697501570.000570000	0.12
13:45:01.825	1656697501825.000825000	0.12
13:45:02.080	1656697502080.000080000	0.12
13:45:02.337	1656697502337.000337000	0.12
13:45:02.591	1656697502591.000591000	0.12
13:45:02.846	1656697502846.000846000	0.12
13:45:03.100	1656697503100.000100000	0.12
13:45:03.356	1656697503356.000356000	0.12
13:45:03.610	1656697503610.000610000	0.12
13:45:03.866	1656697503866.000866000	0.12
13:45:04.120	1656697504120.000120000	0.12
13:45:04.376	1656697504376.000376000	0.12
13:45:04.635	1656697504635.000635000	0.12
13:45:04.885	1656697504885.000885000	0.12
13:45:05.140	1656697505140.000140000	0.12
13:45:05.400	1656697505400.000400000	0.12
13:45:05.650	1656697505650.000650000	0.12
13:45:05.905	1656697505905.000905000	0.12
13:45:06.161	1656697506161.000161000	0.13
13:45:06.415	1656697506415.000415000	0.12
13:45:06.671	1656697506671.000671000	0.12
13:45:06.925	1656697506925.000925000	0.12
13:45:07.180	1656697507180.000180000	0.12
13:45:07.440	1656697507440.000440000	0.12
13:45:07.694	1656697507694.000694000	0.12
13:45:07.945	1656697507945.000945000	0.12
13:45:08.200	1656697508200.000200000	0.12
13:45:08.455	1656697508455.000455000	0.12
13:45:08.710	1656697508710.000710000	0.12
13:45:08.966	1656697508966.000966000	0.12
13:45:09.221	1656697509221.000221000	0.12
13:45:09.477	1656697509477.000477000	0.12
13:45:09.731	1656697509731.000731000	0.12
13:45:09.986	1656697509986.000986000	0.12
13:45:10.241	1656697510241.000241000	0.12
13:45:10.495	1656697510495.000495000	0.12
13:45:10.751	1656697510751.000751000	0.12
13:45:11.006	1656697511006.000006000	0.12
13:45:11.261	1656697511261.000261000	0.12
13:45:11.516	1656697511516.000516000	0.12
13:45:11.771	1656697511771.000771000	0.12
13:45:12.025	1656697512025.000025000	0.12
13:45:12.282	1656697512282.000282000	0.12
13:45:12.536	1656697512536.000536000	0.12
13:45:12.791	1656697512791.000791000	0.12
13:45:13.046	1656697513046.000046000	0.12
13:45:13.303	1656697513303.000303000	0.12
13:45:13.555	1656697513555.000555000	0.12
13:45:13.811	1656697513811.000811000	0.12
13:45:14.071	1656697514071.000071000	0.12
13:45:14.321	1656697514321.000321000	0.12
13:45:14.575	1656697514575.000575000	0.12
13:45:14.830	1656697514830.000830000	0.12
13:45:15.086	1656697515086.000086000	0.12
13:45:15.340	1656697515340.000340000	0.12
13:45:15.597	1656697515597.000597000	0.12
13:45:15.851	1656697515851.000851000	0.12
13:45:16.106	1656697516106.000106000	0.12
13:45:16.360	1656697516360.000360000	0.12
13:45:16.616	1656697516616.000616000	0.12
13:45:16.870	1656697516870.000870000	0.12
13:45:17.126	1656697517126.000126000	0.12
13:45:17.380	1656697517380.000380000	0.12
13:45:17.636	1656697517636.000636000	0.12
13:45:17.890	1656697517890.000890000	0.12
13:45:18.145	1656697518145.000145000	0.12
13:45:18.401	1656697518401.000401000	0.12
13:45:18.652	1656697518652.000652000	0.12
13:45:18.911	1656697518911.000911000	0.12
13:45:19.166	1656697519166.000166000	0.12
13:45:19.421	1656697519421.000421000	0.12
13:45:19.676	1656697519676.000676000	0.12
