Data from 2GT31_Trend23_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
14:57:15.437	1656529035437.000437000	-0
14:57:15.692	1656529035692.000692000	-0
14:57:15.947	1656529035947.000947000	0
14:57:16.202	1656529036202.000202000	-0
14:57:16.457	1656529036457.000457000	-0
14:57:16.714	1656529036714.000714000	-0
14:57:16.967	1656529036967.000967000	-0
14:57:17.222	1656529037222.000222000	-0
14:57:17.477	1656529037477.000477000	-0
14:57:17.732	1656529037732.000732000	-0
14:57:17.987	1656529037987.000987000	-0
14:57:18.242	1656529038242.000242000	-0
14:57:18.497	1656529038497.000497000	-0
14:57:18.750	1656529038750.000750000	-0
14:57:19.007	1656529039007.000007000	-0
14:57:19.262	1656529039262.000262000	-0
14:57:19.517	1656529039517.000517000	0
14:57:19.772	1656529039772.000772000	-0
14:57:20.027	1656529040027.000027000	-0
14:57:20.282	1656529040282.000282000	-0
14:57:20.537	1656529040537.000537000	0
14:57:20.794	1656529040794.000794000	-0
14:57:21.053	1656529041053.000053000	-0
14:57:21.302	1656529041302.000302000	-0
14:57:21.555	1656529041555.000555000	-0
14:57:21.813	1656529041813.000813000	-0
14:57:22.067	1656529042067.000067000	-0
14:57:22.322	1656529042322.000322000	0
14:57:22.577	1656529042577.000577000	0
14:57:22.836	1656529042836.000836000	0
14:57:23.087	1656529043087.000087000	-0
14:57:23.342	1656529043342.000342000	-0
14:57:23.597	1656529043597.000597000	-0
14:57:23.852	1656529043852.000852000	0
14:57:24.107	1656529044107.000107000	-0
14:57:24.362	1656529044362.000362000	-0
14:57:24.617	1656529044617.000617000	-0
14:57:24.872	1656529044872.000872000	-0
14:57:25.127	1656529045127.000127000	-0
14:57:25.382	1656529045382.000382000	-0
14:57:25.637	1656529045637.000637000	-0
14:57:25.892	1656529045892.000892000	-0
14:57:26.150	1656529046150.000150000	-0
14:57:26.408	1656529046408.000408000	-0
14:57:26.657	1656529046657.000657000	-0
14:57:26.912	1656529046912.000912000	-0
14:57:27.167	1656529047167.000167000	-0
14:57:27.422	1656529047422.000422000	-0
14:57:27.677	1656529047677.000677000	-0
14:57:27.932	1656529047932.000932000	-0
14:57:28.187	1656529048187.000187000	-0
14:57:28.442	1656529048442.000442000	0
14:57:28.698	1656529048698.000698000	-0
14:57:28.952	1656529048952.000952000	-0
14:57:29.207	1656529049207.000207000	-0
14:57:29.462	1656529049462.000462000	-0
14:57:29.723	1656529049723.000723000	-0
14:57:29.972	1656529049972.000972000	0
14:57:30.227	1656529050227.000227000	-0
14:57:30.482	1656529050482.000482000	-0
14:57:30.737	1656529050737.000737000	-0
14:57:30.992	1656529050992.000992000	-0
14:57:31.247	1656529051247.000247000	-0
14:57:31.502	1656529051502.000502000	-0
14:57:31.757	1656529051757.000757000	-0
14:57:32.012	1656529052012.000012000	-0
14:57:32.267	1656529052267.000267000	-0
14:57:32.522	1656529052522.000522000	-0
14:57:32.777	1656529052777.000777000	-0
14:57:33.032	1656529053032.000032000	-0
14:57:33.287	1656529053287.000287000	-0
14:57:33.542	1656529053542.000542000	0
14:57:33.797	1656529053797.000797000	-0
14:57:34.052	1656529054052.000052000	-0
14:57:34.304	1656529054304.000304000	0
14:57:34.562	1656529054562.000562000	0.01
14:57:34.818	1656529054818.000818000	-0
14:57:35.072	1656529055072.000072000	-0
14:57:35.328	1656529055328.000328000	-0
14:57:35.582	1656529055582.000582000	-0
14:57:35.837	1656529055837.000837000	-0
14:57:36.092	1656529056092.000092000	-0
14:57:36.351	1656529056351.000351000	0
14:57:36.602	1656529056602.000602000	-0
14:57:36.857	1656529056857.000857000	-0
14:57:37.112	1656529057112.000112000	-0
14:57:37.367	1656529057367.000367000	-0
14:57:37.622	1656529057622.000622000	-0
14:57:37.878	1656529057878.000878000	-0
14:57:38.132	1656529058132.000132000	0
14:57:38.387	1656529058387.000387000	-0
14:57:38.645	1656529058645.000645000	-0
14:57:38.903	1656529058903.000903000	-0
14:57:39.152	1656529059152.000152000	-0
14:57:39.407	1656529059407.000407000	-0
14:57:39.663	1656529059663.000663000	-0
14:57:39.917	1656529059917.000917000	-0
14:57:40.172	1656529060172.000172000	-0
14:57:40.427	1656529060427.000427000	0
14:57:40.680	1656529060680.000680000	-0
14:57:40.938	1656529060938.000938000	-0
14:57:41.192	1656529061192.000192000	-0
14:57:41.446	1656529061446.000446000	-0
14:57:41.702	1656529061702.000702000	-0
14:57:41.957	1656529061957.000957000	-0
14:57:42.212	1656529062212.000212000	-0
14:57:42.467	1656529062467.000467000	-0
14:57:42.722	1656529062722.000722000	-0
14:57:42.983	1656529062983.000983000	-0
14:57:43.232	1656529063232.000232000	-0
14:57:43.486	1656529063486.000486000	-0
14:57:43.742	1656529063742.000742000	-0
14:57:43.997	1656529063997.000997000	-0
14:57:44.252	1656529064252.000252000	-0
14:57:44.507	1656529064507.000507000	-0
14:57:44.762	1656529064762.000762000	-0
14:57:45.016	1656529065016.000016000	-0
14:57:45.272	1656529065272.000272000	-0
14:57:45.527	1656529065527.000527000	-0
14:57:45.782	1656529065782.000782000	-0
14:57:46.037	1656529066037.000037000	-0
14:57:46.293	1656529066293.000293000	-0
14:57:46.547	1656529066547.000547000	-0
14:57:46.802	1656529066802.000802000	-0
14:57:47.055	1656529067055.000055000	0
14:57:47.312	1656529067312.000312000	-0
14:57:47.567	1656529067567.000567000	-0
14:57:47.822	1656529067822.000822000	-0
14:57:48.077	1656529068077.000077000	-0
14:57:48.332	1656529068332.000332000	-0
14:57:48.587	1656529068587.000587000	-0
14:57:48.842	1656529068842.000842000	-0
14:57:49.097	1656529069097.000097000	-0
