Data from 2GT31_Units14_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 8.500000E-2
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
15:16:15.719	1656530175719.000719000	0.12
15:16:15.974	1656530175974.000974000	0.12
15:16:16.229	1656530176229.000229000	0.12
15:16:16.484	1656530176484.000484000	0.12
15:16:16.739	1656530176739.000739000	0.12
15:16:16.994	1656530176994.000994000	0.13
15:16:17.249	1656530177249.000249000	0.12
15:16:17.507	1656530177507.000507000	0.12
15:16:17.759	1656530177759.000759000	0.12
15:16:18.014	1656530178014.000014000	0.12
15:16:18.270	1656530178270.000270000	0.12
15:16:18.524	1656530178524.000524000	0.12
15:16:18.779	1656530178779.000779000	0.12
15:16:19.034	1656530179034.000034000	0.12
15:16:19.289	1656530179289.000289000	0.12
15:16:19.540	1656530179540.000540000	0.12
15:16:19.799	1656530179799.000799000	0.12
15:16:20.054	1656530180054.000054000	0.12
15:16:20.309	1656530180309.000309000	0.12
15:16:20.564	1656530180564.000564000	0.12
15:16:20.820	1656530180820.000820000	0.12
15:16:21.074	1656530181074.000074000	0.12
15:16:21.329	1656530181329.000329000	0.12
15:16:21.584	1656530181584.000584000	0.12
15:16:21.838	1656530181838.000838000	0.12
15:16:22.094	1656530182094.000094000	0.12
15:16:22.349	1656530182349.000349000	0.12
15:16:22.604	1656530182604.000604000	0.12
15:16:22.859	1656530182859.000859000	0.12
15:16:23.115	1656530183115.000115000	0.12
15:16:23.369	1656530183369.000369000	0.12
15:16:23.623	1656530183623.000623000	0.12
15:16:23.881	1656530183881.000881000	0.12
15:16:24.132	1656530184132.000132000	0.12
15:16:24.389	1656530184389.000389000	0.12
15:16:24.644	1656530184644.000644000	0.12
15:16:24.899	1656530184899.000899000	0.12
15:16:25.154	1656530185154.000154000	0.12
15:16:25.409	1656530185409.000409000	0.12
15:16:25.664	1656530185664.000664000	0.12
15:16:25.919	1656530185919.000919000	0.12
15:16:26.179	1656530186179.000179000	0.12
15:16:26.429	1656530186429.000429000	0.12
15:16:26.684	1656530186684.000684000	0.12
15:16:26.939	1656530186939.000939000	0.12
15:16:27.194	1656530187194.000194000	0.12
15:16:27.449	1656530187449.000449000	0.12
15:16:27.704	1656530187704.000704000	0.12
15:16:27.959	1656530187959.000959000	0.13
15:16:28.210	1656530188210.000210000	0.12
15:16:28.469	1656530188469.000469000	0.12
15:16:28.724	1656530188724.000724000	0.12
15:16:28.979	1656530188979.000979000	0.12
15:16:29.234	1656530189234.000234000	0.12
15:16:29.489	1656530189489.000489000	0.12
15:16:29.744	1656530189744.000744000	0.12
15:16:29.999	1656530189999.000999000	0.12
15:16:30.254	1656530190254.000254000	0.12
15:16:30.510	1656530190510.000510000	0.12
15:16:30.764	1656530190764.000764000	0.12
15:16:31.020	1656530191020.000020000	0.12
15:16:31.274	1656530191274.000274000	0.12
15:16:31.535	1656530191535.000535000	0.12
15:16:31.784	1656530191784.000784000	0.12
15:16:32.039	1656530192039.000039000	0.12
15:16:32.294	1656530192294.000294000	0.12
15:16:32.552	1656530192552.000552000	0.13
15:16:32.804	1656530192804.000804000	0.12
15:16:33.060	1656530193060.000060000	0.12
15:16:33.314	1656530193314.000314000	0.12
15:16:33.570	1656530193570.000570000	0.12
15:16:33.824	1656530193824.000824000	0.12
