Data from 0CX4_Units14_4.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 8.500000E-2
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
13:25:05.560	1657041905560.000560000	0.12
13:25:05.810	1657041905810.000810000	0.12
13:25:06.068	1657041906068.000068000	0.12
13:25:06.320	1657041906320.000320000	0.12
13:25:06.575	1657041906575.000575000	0.12
13:25:06.831	1657041906831.000831000	0.12
13:25:07.086	1657041907086.000086000	0.12
13:25:07.340	1657041907340.000340000	0.12
13:25:07.596	1657041907596.000596000	0.12
13:25:07.850	1657041907850.000850000	0.12
13:25:08.106	1657041908106.000106000	0.12
13:25:08.366	1657041908366.000366000	0.12
13:25:08.615	1657041908615.000615000	0.12
13:25:08.871	1657041908871.000871000	0.12
13:25:09.125	1657041909125.000125000	0.12
13:25:09.381	1657041909381.000381000	0.12
13:25:09.636	1657041909636.000636000	0.13
13:25:09.891	1657041909891.000891000	0.13
13:25:10.145	1657041910145.000145000	0.12
13:25:10.400	1657041910400.000400000	0.12
13:25:10.655	1657041910655.000655000	0.12
13:25:10.911	1657041910911.000911000	0.13
13:25:11.166	1657041911166.000166000	0.12
13:25:11.421	1657041911421.000421000	0.13
13:25:11.676	1657041911676.000676000	0.12
13:25:11.930	1657041911930.000930000	0.13
13:25:12.185	1657041912185.000185000	0.12
13:25:12.440	1657041912440.000440000	0.12
13:25:12.696	1657041912696.000696000	0.12
13:25:12.950	1657041912950.000950000	0.12
13:25:13.206	1657041913206.000206000	0.12
13:25:13.461	1657041913461.000461000	0.12
13:25:13.716	1657041913716.000716000	0.12
13:25:13.971	1657041913971.000971000	0.12
13:25:14.226	1657041914226.000226000	0.12
13:25:14.481	1657041914481.000481000	0.12
13:25:14.736	1657041914736.000736000	0.12
13:25:14.990	1657041914990.000990000	0.12
13:25:15.245	1657041915245.000245000	0.12
13:25:15.501	1657041915501.000501000	0.12
13:25:15.755	1657041915755.000755000	0.13
13:25:16.011	1657041916011.000011000	0.13
13:25:16.266	1657041916266.000266000	0.12
13:25:16.520	1657041916520.000520000	0.12
13:25:16.776	1657041916776.000776000	0.13
13:25:17.031	1657041917031.000031000	0.12
13:25:17.291	1657041917291.000291000	0.12
13:25:17.541	1657041917541.000541000	0.12
13:25:17.796	1657041917796.000796000	0.12
13:25:18.051	1657041918051.000051000	0.13
13:25:18.306	1657041918306.000306000	0.12
13:25:18.560	1657041918560.000560000	0.13
13:25:18.816	1657041918816.000816000	0.17
13:25:19.071	1657041919071.000071000	0.12
13:25:19.325	1657041919325.000325000	0.12
13:25:19.580	1657041919580.000580000	0.12
13:25:19.835	1657041919835.000835000	0.12
13:25:20.090	1657041920090.000090000	0.12
13:25:20.345	1657041920345.000345000	0.12
13:25:20.601	1657041920601.000601000	0.13
13:25:20.856	1657041920856.000856000	0.12
13:25:21.111	1657041921111.000111000	0.12
13:25:21.366	1657041921366.000366000	0.13
13:25:21.623	1657041921623.000623000	0.12
13:25:21.877	1657041921877.000877000	0.12
13:25:22.130	1657041922130.000130000	0.12
13:25:22.386	1657041922386.000386000	0.13
13:25:22.641	1657041922641.000641000	0.13
13:25:22.895	1657041922895.000895000	0.12
13:25:23.151	1657041923151.000151000	0.12
13:25:23.406	1657041923406.000406000	0.12
13:25:23.665	1657041923665.000665000	0.12
