Data from 9CX6B_Trend18_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
16:49:11.991	1656794951991.000991000	0.02
16:49:12.291	1656794952291.000291000	0.02
16:49:12.591	1656794952591.000591000	0.02
16:49:12.891	1656794952891.000891000	0.02
16:49:13.191	1656794953191.000191000	0.02
16:49:13.489	1656794953489.000489000	0.02
16:49:13.791	1656794953791.000791000	0.02
16:49:14.091	1656794954091.000091000	0.02
16:49:14.391	1656794954391.000391000	0.02
16:49:14.691	1656794954691.000691000	0.03
16:49:14.991	1656794954991.000991000	0.02
16:49:15.292	1656794955292.000292000	0.02
16:49:15.591	1656794955591.000591000	0.02
16:49:15.882	1656794955882.000882000	0.02
16:49:16.182	1656794956182.000182000	0.02
16:49:16.491	1656794956491.000491000	0.02
16:49:16.790	1656794956790.000790000	0.02
16:49:17.091	1656794957091.000091000	0.02
16:49:17.391	1656794957391.000391000	0.02
16:49:17.690	1656794957690.000690000	0.02
16:49:17.989	1656794957989.000989000	0.02
16:49:18.291	1656794958291.000291000	0.02
16:49:18.591	1656794958591.000591000	0.02
16:49:18.890	1656794958890.000890000	0.02
16:49:19.191	1656794959191.000191000	0.02
16:49:19.492	1656794959492.000492000	0.02
16:49:19.791	1656794959791.000791000	0.02
16:49:20.084	1656794960084.000084000	0.02
16:49:20.391	1656794960391.000391000	0.02
16:49:20.691	1656794960691.000691000	0.02
16:49:20.991	1656794960991.000991000	0.02
16:49:21.291	1656794961291.000291000	0.02
16:49:21.591	1656794961591.000591000	0.02
16:49:21.890	1656794961890.000890000	0.02
16:49:22.184	1656794962184.000184000	0.02
16:49:22.491	1656794962491.000491000	0.02
16:49:22.791	1656794962791.000791000	0.02
16:49:23.091	1656794963091.000091000	0.02
16:49:23.392	1656794963392.000392000	0.02
16:49:23.691	1656794963691.000691000	0.02
16:49:23.990	1656794963990.000990000	0.02
16:49:24.290	1656794964290.000290000	0.02
16:49:24.591	1656794964591.000591000	0.02
16:49:24.890	1656794964890.000890000	0.02
16:49:25.192	1656794965192.000192000	0.02
16:49:25.491	1656794965491.000491000	0.02
16:49:25.791	1656794965791.000791000	0.02
16:49:26.091	1656794966091.000091000	0.02
16:49:26.391	1656794966391.000391000	0.02
16:49:26.689	1656794966689.000689000	0.02
16:49:26.990	1656794966990.000990000	0.02
16:49:27.291	1656794967291.000291000	0.02
16:49:27.591	1656794967591.000591000	0.02
16:49:27.891	1656794967891.000891000	0.02
16:49:28.190	1656794968190.000190000	0.02
16:49:28.491	1656794968491.000491000	0.02
16:49:28.786	1656794968786.000786000	0.02
16:49:29.090	1656794969090.000090000	0.02
16:49:29.392	1656794969392.000392000	0.02
16:49:29.690	1656794969690.000690000	0.02
16:49:29.991	1656794969991.000991000	0.02
16:49:30.291	1656794970291.000291000	0.02
16:49:30.590	1656794970590.000590000	0.02
16:49:30.883	1656794970883.000883000	0.02
16:49:31.191	1656794971191.000191000	0.02
16:49:31.492	1656794971492.000492000	0.02
16:49:31.790	1656794971790.000790000	0.02
16:49:32.092	1656794972092.000092000	0.02
16:49:32.392	1656794972392.000392000	0.02
16:49:32.691	1656794972691.000691000	0.02
16:49:32.992	1656794972992.000992000	0.02
16:49:33.291	1656794973291.000291000	0.02
16:49:33.591	1656794973591.000591000	0.02
16:49:33.890	1656794973890.000890000	0.02
16:49:34.182	1656794974182.000182000	0.02
16:49:34.492	1656794974492.000492000	0.02
16:49:34.791	1656794974791.000791000	0.02
16:49:35.091	1656794975091.000091000	0.02
16:49:35.387	1656794975387.000387000	0.02
16:49:35.691	1656794975691.000691000	0.02
16:49:35.991	1656794975991.000991000	0.02
16:49:36.291	1656794976291.000291000	0.02
16:49:36.590	1656794976590.000590000	0.02
16:49:36.891	1656794976891.000891000	0.02
16:49:37.191	1656794977191.000191000	0.02
16:49:37.487	1656794977487.000487000	0.02
16:49:37.791	1656794977791.000791000	0.02
16:49:38.091	1656794978091.000091000	0.02
16:49:38.391	1656794978391.000391000	0.02
16:49:38.691	1656794978691.000691000	0.02
16:49:38.991	1656794978991.000991000	0.02
16:49:39.291	1656794979291.000291000	0.02
16:49:39.592	1656794979592.000592000	0.02
16:49:39.891	1656794979891.000891000	0.02
16:49:40.191	1656794980191.000191000	0.02
16:49:40.491	1656794980491.000491000	0.02
16:49:40.791	1656794980791.000791000	0.02
16:49:41.091	1656794981091.000091000	0.02
16:49:41.391	1656794981391.000391000	0.02
16:49:41.691	1656794981691.000691000	0.02
16:49:41.986	1656794981986.000986000	0.02
16:49:42.290	1656794982290.000290000	0.02
16:49:42.591	1656794982591.000591000	0.02
16:49:42.891	1656794982891.000891000	0.02
16:49:43.191	1656794983191.000191000	0.02
16:49:43.483	1656794983483.000483000	0.02
16:49:43.791	1656794983791.000791000	0.02
16:49:44.087	1656794984087.000087000	0.02
16:49:44.390	1656794984390.000390000	0.02
16:49:44.691	1656794984691.000691000	0.02
16:49:44.992	1656794984992.000992000	0.02
16:49:45.291	1656794985291.000291000	0.02
16:49:45.591	1656794985591.000591000	0.02
16:49:45.891	1656794985891.000891000	0.02
16:49:46.191	1656794986191.000191000	0.02
16:49:46.491	1656794986491.000491000	0.02
16:49:46.791	1656794986791.000791000	0.02
