Data from Control_Trend18_15-11-21-469.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
15:10:45.834	1656443445834.000834000	0.02
15:10:46.091	1656443446091.000091000	0.02
15:10:46.344	1656443446344.000344000	0.02
15:10:46.599	1656443446599.000599000	0.02
15:10:46.854	1656443446854.000854000	0.02
15:10:47.109	1656443447109.000109000	0.02
15:10:47.364	1656443447364.000364000	0.02
15:10:47.619	1656443447619.000619000	0.02
15:10:47.874	1656443447874.000874000	0.02
15:10:48.129	1656443448129.000129000	0.02
15:10:48.390	1656443448390.000390000	0.02
15:10:48.640	1656443448640.000640000	0.02
15:10:48.894	1656443448894.000894000	0.02
15:10:49.149	1656443449149.000149000	0.02
15:10:49.404	1656443449404.000404000	0.02
15:10:49.659	1656443449659.000659000	0.02
15:10:49.914	1656443449914.000914000	0.02
15:10:50.169	1656443450169.000169000	0.02
15:10:50.424	1656443450424.000424000	0.02
15:10:50.679	1656443450679.000679000	0.02
15:10:50.935	1656443450935.000935000	0.02
15:10:51.190	1656443451190.000190000	0.02
15:10:51.444	1656443451444.000444000	0.02
15:10:51.699	1656443451699.000699000	0.02
15:10:51.955	1656443451955.000955000	0.02
15:10:52.207	1656443452207.000207000	0.02
15:10:52.465	1656443452465.000465000	0.02
15:10:52.725	1656443452725.000725000	0.02
15:10:52.974	1656443452974.000974000	0.02
15:10:53.229	1656443453229.000229000	0.02
15:10:53.485	1656443453485.000485000	0.02
15:10:53.739	1656443453739.000739000	0.02
15:10:53.994	1656443453994.000994000	0.02
15:10:54.249	1656443454249.000249000	0.02
15:10:54.504	1656443454504.000504000	0.02
15:10:54.759	1656443454759.000759000	0.02
15:10:55.021	1656443455021.000021000	0.02
15:10:55.269	1656443455269.000269000	0.02
15:10:55.525	1656443455525.000525000	0.02
15:10:55.778	1656443455778.000778000	0.02
15:10:56.034	1656443456034.000034000	0.02
15:10:56.290	1656443456290.000290000	0.02
15:10:56.544	1656443456544.000544000	0.02
15:10:56.799	1656443456799.000799000	0.02
15:10:57.060	1656443457060.000060000	0.02
15:10:57.309	1656443457309.000309000	0.02
15:10:57.564	1656443457564.000564000	0.02
15:10:57.819	1656443457819.000819000	0.02
15:10:58.074	1656443458074.000074000	0.02
15:10:58.329	1656443458329.000329000	0.02
15:10:58.584	1656443458584.000584000	0.02
15:10:58.839	1656443458839.000839000	0.02
15:10:59.097	1656443459097.000097000	0.02
15:10:59.350	1656443459350.000350000	0.02
15:10:59.606	1656443459606.000606000	0.02
15:10:59.861	1656443459861.000861000	0.02
15:11:00.114	1656443460114.000114000	0.02
15:11:00.369	1656443460369.000369000	0.02
15:11:00.625	1656443460625.000625000	0.02
15:11:00.879	1656443460879.000879000	0.02
15:11:01.137	1656443461137.000137000	0.02
15:11:01.389	1656443461389.000389000	0.02
15:11:01.644	1656443461644.000644000	0.02
15:11:01.899	1656443461899.000899000	0.02
15:11:02.155	1656443462155.000155000	0.02
15:11:02.409	1656443462409.000409000	0.02
15:11:02.664	1656443462664.000664000	0.02
15:11:02.920	1656443462920.000920000	0.02
15:11:03.179	1656443463179.000179000	0.02
15:11:03.429	1656443463429.000429000	0.02
15:11:03.684	1656443463684.000684000	0.02
15:11:03.940	1656443463940.000940000	0.02
15:11:04.194	1656443464194.000194000	0.02
15:11:04.450	1656443464450.000450000	0.02
15:11:04.704	1656443464704.000704000	0.02
15:11:04.960	1656443464960.000960000	0.02
15:11:05.214	1656443465214.000214000	0.02
15:11:05.470	1656443465470.000470000	0.02
15:11:05.724	1656443465724.000724000	0.02
15:11:05.977	1656443465977.000977000	0.02
15:11:06.236	1656443466236.000236000	0.02
15:11:06.489	1656443466489.000489000	0.02
15:11:06.744	1656443466744.000744000	0.02
15:11:07.000	1656443467000.000000000	0.02
15:11:07.254	1656443467254.000254000	0.02
15:11:07.509	1656443467509.000509000	0.02
15:11:07.765	1656443467765.000765000	0.02
15:11:08.018	1656443468018.000018000	0.02
15:11:08.276	1656443468276.000276000	0.02
15:11:08.530	1656443468530.000530000	0.02
15:11:08.785	1656443468785.000785000	0.02
15:11:09.040	1656443469040.000040000	0.02
15:11:09.295	1656443469295.000295000	0.02
15:11:09.551	1656443469551.000551000	0.02
15:11:09.804	1656443469804.000804000	0.02
15:11:10.059	1656443470059.000059000	0.02
15:11:10.317	1656443470317.000317000	0.02
15:11:10.569	1656443470569.000569000	0.02
15:11:10.825	1656443470825.000825000	0.02
15:11:11.080	1656443471080.000080000	0.02
15:11:11.335	1656443471335.000335000	0.02
15:11:11.589	1656443471589.000589000	0.02
15:11:11.844	1656443471844.000844000	0.02
15:11:12.100	1656443472100.000100000	0.02
15:11:12.357	1656443472357.000357000	0.02
15:11:12.610	1656443472610.000610000	0.02
15:11:12.865	1656443472865.000865000	0.02
15:11:13.120	1656443473120.000120000	0.02
15:11:13.374	1656443473374.000374000	0.02
15:11:13.630	1656443473630.000630000	0.02
15:11:13.885	1656443473885.000885000	0.02
15:11:14.140	1656443474140.000140000	0.02
15:11:14.395	1656443474395.000395000	0.02
15:11:14.650	1656443474650.000650000	0.03
15:11:14.916	1656443474916.000916000	0.02
15:11:15.160	1656443475160.000160000	0.02
15:11:15.415	1656443475415.000415000	0.02
15:11:15.675	1656443475675.000675000	0.02
15:11:15.925	1656443475925.000925000	0.02
15:11:16.179	1656443476179.000179000	0.02
15:11:16.435	1656443476435.000435000	0.02
15:11:16.689	1656443476689.000689000	0.02
15:11:16.945	1656443476945.000945000	0.02
15:11:17.197	1656443477197.000197000	0.02
15:11:17.454	1656443477454.000454000	0.02
15:11:17.709	1656443477709.000709000	0.02
15:11:17.965	1656443477965.000965000	0.02
15:11:18.219	1656443478219.000219000	0.02
15:11:18.475	1656443478475.000475000	0.02
15:11:18.730	1656443478730.000730000	0.02
15:11:18.984	1656443478984.000984000	0.02
15:11:19.240	1656443479240.000240000	0.02
15:11:19.496	1656443479496.000496000	0.02
15:11:19.750	1656443479750.000750000	0.02
15:11:20.005	1656443480005.000005000	0.02
15:11:20.260	1656443480260.000260000	0.02
15:11:20.515	1656443480515.000515000	0.02
15:11:20.770	1656443480770.000770000	0.02
15:11:21.025	1656443481025.000025000	0.02
15:11:21.279	1656443481279.000279000	0.02
