Data from 9CX6B_Units14_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
16:34:19.787	1656794059787.000787000	0.11
16:34:20.086	1656794060086.000086000	0.11
16:34:20.386	1656794060386.000386000	0.12
16:34:20.687	1656794060687.000687000	0.11
16:34:20.986	1656794060986.000986000	0.11
16:34:21.287	1656794061287.000287000	0.11
16:34:21.586	1656794061586.000586000	0.12
16:34:21.885	1656794061885.000885000	0.11
16:34:22.283	1656794062283.000283000	0.11
16:34:22.596	1656794062596.000596000	0.11
16:34:22.887	1656794062887.000887000	0.11
16:34:23.183	1656794063183.000183000	0.12
16:34:23.486	1656794063486.000486000	0.11
16:34:23.777	1656794063777.000777000	0.12
16:34:24.086	1656794064086.000086000	0.11
16:34:24.386	1656794064386.000386000	0.11
16:34:24.687	1656794064687.000687000	0.11
16:34:24.986	1656794064986.000986000	0.11
16:34:25.286	1656794065286.000286000	0.12
16:34:25.586	1656794065586.000586000	0.11
16:34:25.887	1656794065887.000887000	0.11
16:34:26.181	1656794066181.000181000	0.11
16:34:26.487	1656794066487.000487000	0.12
16:34:26.786	1656794066786.000786000	0.12
16:34:27.083	1656794067083.000083000	0.11
16:34:27.387	1656794067387.000387000	0.12
16:34:27.687	1656794067687.000687000	0.11
16:34:27.986	1656794067986.000986000	0.11
16:34:28.286	1656794068286.000286000	0.11
16:34:28.586	1656794068586.000586000	0.11
16:34:28.886	1656794068886.000886000	0.11
16:34:29.178	1656794069178.000178000	0.12
16:34:29.486	1656794069486.000486000	0.11
16:34:29.786	1656794069786.000786000	0.12
16:34:30.086	1656794070086.000086000	0.11
16:34:30.386	1656794070386.000386000	0.11
16:34:30.686	1656794070686.000686000	0.11
16:34:30.986	1656794070986.000986000	0.11
16:34:31.287	1656794071287.000287000	0.11
16:34:31.586	1656794071586.000586000	0.11
16:34:31.878	1656794071878.000878000	0.11
16:34:32.179	1656794072179.000179000	0.11
16:34:32.486	1656794072486.000486000	0.11
16:34:32.787	1656794072787.000787000	0.11
16:34:33.086	1656794073086.000086000	0.11
16:34:33.387	1656794073387.000387000	0.11
16:34:33.687	1656794073687.000687000	0.11
16:34:33.987	1656794073987.000987000	0.11
16:34:34.286	1656794074286.000286000	0.11
16:34:34.578	1656794074578.000578000	0.11
16:34:34.879	1656794074879.000879000	0.11
16:34:35.186	1656794075186.000186000	0.11
16:34:35.486	1656794075486.000486000	0.11
16:34:35.781	1656794075781.000781000	0.11
16:34:36.086	1656794076086.000086000	0.12
16:34:36.386	1656794076386.000386000	0.11
16:34:36.686	1656794076686.000686000	0.11
16:34:36.986	1656794076986.000986000	0.11
16:34:37.286	1656794077286.000286000	0.11
16:34:37.586	1656794077586.000586000	0.12
16:34:37.887	1656794077887.000887000	0.11
16:34:38.178	1656794078178.000178000	0.11
16:34:38.487	1656794078487.000487000	0.11
16:34:38.786	1656794078786.000786000	0.12
16:34:39.087	1656794079087.000087000	0.11
16:34:39.386	1656794079386.000386000	0.11
16:34:39.686	1656794079686.000686000	0.11
16:34:39.987	1656794079987.000987000	0.11
16:34:40.280	1656794080280.000280000	0.11
16:34:40.586	1656794080586.000586000	0.11
16:34:40.886	1656794080886.000886000	0.11
16:34:41.187	1656794081187.000187000	0.11
