Data from Control_Ofav_DD_R1_Trend35_16-59-49-279.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
16:59:16.118	1654635556118.000118000	0.05
16:59:16.387	1654635556387.000387000	0.05
16:59:16.666	1654635556666.000666000	0.05
16:59:16.936	1654635556936.000936000	0.05
16:59:17.202	1654635557202.000202000	0.05
16:59:17.475	1654635557475.000475000	0.06
16:59:17.746	1654635557746.000746000	0.05
16:59:18.016	1654635558016.000016000	0.05
16:59:18.281	1654635558281.000281000	0.05
16:59:18.555	1654635558555.000555000	0.05
16:59:18.826	1654635558826.000826000	0.05
16:59:19.096	1654635559096.000096000	0.05
16:59:19.376	1654635559376.000376000	0.05
16:59:19.635	1654635559635.000635000	0.05
16:59:19.906	1654635559906.000906000	0.05
16:59:20.175	1654635560175.000175000	0.05
16:59:20.446	1654635560446.000446000	0.05
16:59:20.716	1654635560716.000716000	0.05
16:59:20.986	1654635560986.000986000	0.05
16:59:21.252	1654635561252.000252000	0.05
16:59:21.525	1654635561525.000525000	0.05
16:59:21.795	1654635561795.000795000	0.05
16:59:22.065	1654635562065.000065000	0.05
16:59:22.335	1654635562335.000335000	0.05
16:59:22.605	1654635562605.000605000	0.05
16:59:22.869	1654635562869.000869000	0.05
16:59:23.145	1654635563145.000145000	0.05
16:59:23.416	1654635563416.000416000	0.05
16:59:23.685	1654635563685.000685000	0.05
16:59:23.956	1654635563956.000956000	0.05
16:59:24.225	1654635564225.000225000	0.05
16:59:24.496	1654635564496.000496000	0.05
16:59:24.765	1654635564765.000765000	0.05
16:59:25.032	1654635565032.000032000	0.05
16:59:25.302	1654635565302.000302000	0.05
16:59:25.575	1654635565575.000575000	0.05
16:59:25.846	1654635565846.000846000	0.05
16:59:26.107	1654635566107.000107000	0.05
16:59:26.386	1654635566386.000386000	0.05
16:59:26.656	1654635566656.000656000	0.05
16:59:26.926	1654635566926.000926000	0.05
16:59:27.191	1654635567191.000191000	0.05
16:59:27.466	1654635567466.000466000	0.05
16:59:27.735	1654635567735.000735000	0.05
16:59:28.006	1654635568006.000006000	0.05
16:59:28.276	1654635568276.000276000	0.05
16:59:28.545	1654635568545.000545000	0.05
16:59:28.815	1654635568815.000815000	0.05
16:59:29.086	1654635569086.000086000	0.05
16:59:29.355	1654635569355.000355000	0.05
16:59:29.626	1654635569626.000626000	0.05
16:59:29.895	1654635569895.000895000	0.05
16:59:30.165	1654635570165.000165000	0.05
16:59:30.435	1654635570435.000435000	0.05
16:59:30.706	1654635570706.000706000	0.05
16:59:30.976	1654635570976.000976000	0.05
16:59:31.246	1654635571246.000246000	0.05
16:59:31.513	1654635571513.000513000	0.05
16:59:31.786	1654635571786.000786000	0.05
16:59:32.056	1654635572056.000056000	0.05
16:59:32.326	1654635572326.000326000	0.05
16:59:32.596	1654635572596.000596000	0.05
16:59:32.866	1654635572866.000866000	0.05
16:59:33.136	1654635573136.000136000	0.05
16:59:33.406	1654635573406.000406000	0.05
16:59:33.676	1654635573676.000676000	0.05
16:59:33.946	1654635573946.000946000	0.05
16:59:34.216	1654635574216.000216000	0.05
16:59:34.486	1654635574486.000486000	0.05
16:59:34.756	1654635574756.000756000	0.05
16:59:35.026	1654635575026.000026000	0.05
16:59:35.296	1654635575296.000296000	0.05
16:59:35.566	1654635575566.000566000	0.05
16:59:35.837	1654635575837.000837000	0.05
16:59:36.106	1654635576106.000106000	0.05
16:59:36.376	1654635576376.000376000	0.05
16:59:36.639	1654635576639.000639000	0.05
16:59:36.916	1654635576916.000916000	0.05
16:59:37.186	1654635577186.000186000	0.05
16:59:37.453	1654635577453.000453000	0.05
16:59:37.726	1654635577726.000726000	0.05
16:59:37.996	1654635577996.000996000	0.05
16:59:38.260	1654635578260.000260000	0.05
16:59:38.536	1654635578536.000536000	0.05
16:59:38.806	1654635578806.000806000	0.05
16:59:39.076	1654635579076.000076000	0.05
16:59:39.346	1654635579346.000346000	0.05
16:59:39.616	1654635579616.000616000	0.05
16:59:39.886	1654635579886.000886000	0.05
16:59:40.156	1654635580156.000156000	0.05
16:59:40.424	1654635580424.000424000	0.05
16:59:40.696	1654635580696.000696000	0.05
16:59:40.966	1654635580966.000966000	0.05
16:59:41.236	1654635581236.000236000	0.05
16:59:41.497	1654635581497.000497000	0.05
16:59:41.776	1654635581776.000776000	0.05
16:59:42.046	1654635582046.000046000	0.05
16:59:42.316	1654635582316.000316000	0.05
16:59:42.586	1654635582586.000586000	0.05
16:59:42.856	1654635582856.000856000	0.05
16:59:43.126	1654635583126.000126000	0.05
16:59:43.396	1654635583396.000396000	0.05
16:59:43.666	1654635583666.000666000	0.05
16:59:43.936	1654635583936.000936000	0.05
16:59:44.206	1654635584206.000206000	0.05
16:59:44.476	1654635584476.000476000	0.05
16:59:44.747	1654635584747.000747000	0.05
16:59:45.016	1654635585016.000016000	0.05
16:59:45.286	1654635585286.000286000	0.05
16:59:45.556	1654635585556.000556000	0.05
16:59:45.826	1654635585826.000826000	0.05
16:59:46.096	1654635586096.000096000	0.05
16:59:46.366	1654635586366.000366000	0.05
16:59:46.636	1654635586636.000636000	0.05
16:59:46.898	1654635586898.000898000	0.05
16:59:47.176	1654635587176.000176000	0.05
16:59:47.446	1654635587446.000446000	0.05
16:59:47.716	1654635587716.000716000	0.05
16:59:47.986	1654635587986.000986000	0.05
16:59:48.256	1654635588256.000256000	0.05
16:59:48.526	1654635588526.000526000	0.05
16:59:48.796	1654635588796.000796000	0.05
16:59:49.063	1654635589063.000063000	0.05
